Date,Time,Code,Object,Area,Status,Comment,CO2abs,dCO2ZP,dCO2MP,H2Oabs,dH2OZP,dH2OMP,Flow,Pamb,Aux1,Aux2,Tcuv,Tleaf,Tamb,Ttop,PARtop,PARbot,PARamb,Imp,rh,E,VPD,GH2O,A,ci,ca,wa
15/06/2021,15:26:02,MP_010,3,7.64,AFF2FF013FF----------4--------,,397.9967,6.713089,7.185619,11905.22,624.676,6536.919,500.04,100.69,2326,1875,15.02,14.81,20.74,14.84,0.3,2,3.9,5,105.16,3.939787,-1.116075,-3530.037,-1.879157,398.3324,398.47,17817.5
15/06/2021,15:30:13,MP_010,3,7.64,AFF2FF013FF----------4--------,,397.6484,6.713089,3.881499,11905.58,624.676,6728.509,500.08,100.68,2329,1880,15.04,14.97,20.71,15.3,749.5,2.3,3.7,5,106.12,4.06855,-1.134719,-3585.514,0.2470916,395.624,394.82,18009.4
15/06/2021,15:34:23,MP_010,3,7.64,AFF2FF013FF----------4--------,,397.4015,6.713089,7.258163,11902.71,624.676,6497.976,499.98,100.669,2331,1878,15,14.79,20.82,14.81,0.5,2.2,4.4,5,105.03,3.91316,-1.087183,-3599.359,-1.913936,397.7919,397.95,17776
15/06/2021,15:38:34,MP_010,3,7.64,AFF2FF013FF----------4--------,,397.3708,6.713089,3.857635,11905.07,624.676,6697.756,500.03,100.657,2330,1880,15.02,14.94,20.87,15.28,749.7,2.5,3.4,5,106.06,4.047543,-1.126798,-3592.073,0.2720504,395.3277,394.52,17978.2
15/06/2021,15:42:44,MP_010,3,7.64,AFF2FF013FF----------4--------,,397.3435,6.713089,7.252759,11905.21,624.676,6458.546,499.98,100.647,2333,1882,14.99,14.77,20.82,14.78,0.5,2,2.7,5,104.85,3.886804,-1.076803,-3609.578,-1.89967,397.7304,397.88,17739.1
15/06/2021,15:46:55,MP_010,3,7.64,AFF2FF013FF----------4--------,,397.1906,6.713089,3.821822,11907.68,624.676,6661.748,500.01,100.634,2332,1879,15.02,14.92,20.92,15.24,749.8,2.9,2.9,5,105.85,4.023239,-1.117235,-3601.069,0.3058683,395.1197,394.3,17944.8
15/06/2021,15:51:05,MP_010,3,7.64,AFF2FF013FF----------4--------,,397.1489,6.713089,7.36323,11905.97,624.676,6443.083,500.08,100.625,2332,1880,14.97,14.77,20.91,14.76,0.2,2.2,2.9,5,104.81,3.877152,-1.052758,-3682.852,-1.967877,397.6186,397.8,17724.4
15/06/2021,15:55:16,MP_010,3,7.64,AFF2FF013FF----------4--------,,396.9372,6.713089,3.782377,11908.55,624.676,6689.4,500.08,100.62,2336,1883,15.01,14.95,20.87,15.26,749.5,2.3,2.9,5,106.04,4.042311,-1.109557,-3643.176,0.3255975,394.8286,394.01,17973.3
15/06/2021,15:59:26,MP_010,3,7.64,AFF2FF013FF----------4--------,,396.7503,6.713089,7.394711,11907.17,624.676,6509.229,500.06,100.621,2335,1882,15.01,14.8,21.3,14.82,0.2,2.2,2.9,5,105,3.921376,-1.089999,-3597.595,-2.004621,397.2383,397.43,17791.7
15/06/2021,16:03:37,MP_010,3,7.64,AFF2FF013FF----------4--------,,396.5632,6.713089,3.753248,11903.99,624.676,6722.93,500.1,100.602,2334,1884,15.03,14.96,21.06,15.3,749.8,2.2,3,5,106.08,4.065014,-1.119494,-3631.117,0.3374687,394.4364,393.6,18002.3
15/06/2021,16:07:47,MP_010,3,7.64,AFF2FF013FF----------4--------,,396.5623,6.713089,7.484987,11907.13,624.676,6475.542,500.06,100.579,2340,1885,15,14.79,21.06,14.8,0.5,2.2,3.9,5,104.8,3.898793,-1.060086,-3677.809,-2.054353,397.1198,397.33,17758
15/06/2021,16:11:58,MP_010,3,7.64,AFF2FF013FF----------4--------,,396.4221,6.713089,3.734271,11906.55,624.676,6691.588,499.97,100.57,2339,1882,15.01,14.94,21.03,15.25,749.5,2.5,3.6,5,106,4.042906,-1.106762,-3652.915,0.3587106,394.2765,393.44,17973.5
15/06/2021,16:16:08,MP_010,3,7.64,AFF2FF013FF----------4--------,,396.3353,6.713089,7.587443,11901.33,624.676,6470.489,500.01,100.57,2340,1886,14.98,14.76,21.3,14.77,0.3,1.8,4.2,5,104.85,3.894996,-1.083265,-3595.606,-2.119363,396.9612,397.21,17747.2
15/06/2021,16:20:19,MP_010,3,7.64,AFF2FF013FF----------4--------,,396.2103,6.713089,3.809125,11904.04,624.676,6708.359,500.07,100.571,2341,1887,15.02,14.95,21.31,15.28,749.8,2.2,3.6,5,106.02,4.054945,-1.12011,-3620.131,0.3059207,394.1261,393.31,17987.7
15/06/2021,16:24:29,MP_010,3,7.64,AFF2FF013FF----------4--------,,396.293,6.713089,7.566447,11906.29,624.676,6457.294,500.05,100.577,2341,1885,14.99,14.77,21.21,14.76,0.3,1.8,3.9,5,104.76,3.886476,-1.059334,-3668.793,-2.102035,396.9087,397.15,17738.9
15/06/2021,16:28:40,MP_010,3,7.64,AFF2FF013FF----------4--------,,396.3184,6.713089,3.688496,11902.17,624.676,6703.766,500.02,100.566,2342,1885,15,14.94,21.4,15.28,749.7,2.5,3,5,106.11,4.051455,-1.117109,-3626.731,0.3861045,394.146,393.29,17981.3
15/06/2021,16:32:50,MP_010,3,7.64,AFF2FF013FF----------4--------,,396.322,6.713089,7.556086,11907.47,624.676,6474.304,500.09,100.557,2343,1887,14.97,14.77,21.15,14.74,0.3,2,2.2,5,104.97,3.898168,-1.080605,-3607.392,-2.10001,396.9262,397.17,17757.1
15/06/2021,16:37:01,MP_010,3,7.64,AFF2FF013FF----------4--------,,396.1584,6.713089,3.583636,11900.69,624.676,6738.103,500,100.557,2345,1890,15,14.94,21.4,15.23,749.8,2.7,2.1,5,106.29,4.074348,-1.147273,-3551.333,0.4467446,393.9294,393.03,18014.1
15/06/2021,16:42:44,ZPc010,0,7.64,AFF2FF013FF----------4--------,,396.1785,5.641672,5.641672,11910.16,3444.279,3444.279,500.04,100.56,2341,1886,14.71,15.02,20.25,14.72,0.3,2.2,2.3,5,,,,,,,395.11,14729.8
15/06/2021,16:53:43,ZPi010,0,7.64,AFF2FF013FF----------4--------,,395.7322,6.918279,,11915.53,590.5032,,500.1,100.536,2342,1885,14.83,14.5,20.51,14.78,0.2,2,0.8,5,,,,,,,397.01,9061.8
15/06/2021,16:57:54,MP_010,3,7.64,AFF2FF013FF----------4FF------,,396.1305,6.918279,7.909036,11904.54,590.5032,6308.456,500.05,100.539,2342,1884,14.87,14.47,20.4,14.81,0.7,2,1,5,104.82,3.809599,-1.25696,-3030.803,-2.161334,396.7872,397.12,17622.5
15/06/2021,17:02:05,MP_010,3,7.64,AFF2FF013FF----------4--------,,395.894,6.918279,3.848431,11902.89,590.5032,6619.579,499.97,100.523,2339,1882,14.93,14.72,20.29,15.31,749.7,2.7,1.1,5,106.25,4.017523,-1.300493,-3089.23,0.4307557,393.8397,392.82,17932
15/06/2021,17:06:15,MP_010,3,7.64,AFF2FF013FF----------4--------,,395.7525,6.918279,8.133749,11906.76,590.5032,6373.089,500.02,100.52,2339,1882,14.93,14.58,20.22,14.85,0.3,2.5,1.2,5,104.83,3.852742,-1.212667,-3177.082,-2.324917,396.577,396.97,17689.4
15/06/2021,17:10:26,MP_010,3,7.64,AFF2FF013FF----------4--------,,395.5903,6.918279,3.822631,11898.44,590.5032,6617.608,500.08,100.518,2338,1884,14.96,14.75,20.21,15.27,749.7,2.3,0.7,5,105.96,4.017085,-1.261996,-3183.121,0.4495906,393.4886,392.49,17925.5
15/06/2021,17:14:36,MP_010,3,7.64,AFF2FF013FF----------4--------,,395.5575,6.918279,8.137679,11904.72,590.5032,6345.043,500.08,100.517,2334,1881,14.93,14.57,20.17,14.8,0.5,2.3,0.6,5,104.59,3.834399,-1.185396,-3234.698,-2.31957,396.3916,396.78,17659.3
15/06/2021,17:18:47,MP_010,3,7.64,AFF2FF013FF----------4--------,,395.5361,6.918279,3.725184,11897.97,590.5032,6581.606,499.99,100.515,2334,1880,14.96,14.74,20.12,15.24,749.7,2.5,0.8,5,105.8,3.992233,-1.232369,-3239.479,0.5233634,393.3502,392.34,17889.1
15/06/2021,17:22:57,MP_010,3,7.64,AFF2FF013FF----------4--------,,395.6902,6.918279,8.065374,11898.75,590.5032,6312.813,500.06,100.5,2332,1878,14.94,14.57,20.08,14.77,0.2,1.8,0.8,5,104.29,3.812617,-1.147788,-3321.709,-2.263799,396.4844,396.84,17621.1
15/06/2021,17:27:08,MP_010,3,7.64,AFF2FF013FF----------4--------,,395.8188,6.918279,3.696959,11901.12,590.5032,6545.219,500.07,100.498,2328,1877,14.97,14.75,20.03,15.2,749.2,2.3,0.5,5,105.47,3.968452,-1.18979,-3335.422,0.5504746,393.5845,392.6,17855.8
15/06/2021,17:31:18,MP_010,3,7.64,AFF2FF013FF----------4--------,,395.8126,6.918279,8.028522,11898.33,590.5032,6285.279,500.04,100.489,2328,1876,14.96,14.55,20.02,14.76,0.5,2.2,0.1,5,104.01,3.793965,-1.132349,-3350.525,-2.232563,396.5842,396.92,17593.1
15/06/2021,17:35:29,MP_010,3,7.64,AFF2FF013FF----------4--------,,395.9094,6.918279,3.663107,11898.84,590.5032,6529.186,500.05,100.478,2328,1879,14.97,14.71,19.98,15.17,749.8,2.2,0.4,5,105.36,3.95759,-1.208297,-3275.344,0.5766163,393.67,392.65,17837.5
15/06/2021,17:39:39,MP_010,3,7.64,AFF2FF013FF----------4--------,,396.2306,6.918279,8.131762,11896.79,590.5032,6271.289,500.05,100.481,2325,1876,14.97,14.55,19.91,14.75,0.2,2,0.3,5,103.86,3.784724,-1.117603,-3386.466,-2.298466,397.0778,397.44,17577.6
15/06/2021,17:43:50,MP_010,3,7.64,AFF2FF013FF----------4--------,,396.1934,6.918279,3.559435,11896.61,590.5032,6525.286,500.04,100.483,2322,1875,15,14.73,19.97,15.18,749.2,2.5,0.3,5,105.16,3.954821,-1.180064,-3351.361,0.6447654,393.8588,392.83,17831.4
15/06/2021,17:48:00,MP_010,3,7.64,AFF2FF013FF----------4--------,,396.4079,6.918279,8.235991,11908.27,590.5032,6255.885,500.03,100.484,2322,1874,14.97,14.57,19.8,14.76,0.2,2,0.3,5,103.8,3.774288,-1.097829,-3437.957,-2.363566,397.334,397.73,17573.7
15/06/2021,17:52:11,MP_010,3,7.64,AFF2FF013FF----------4--------,,396.6487,6.918279,3.790986,11900.78,590.5032,6516.403,500.04,100.482,2321,1873,14.97,14.71,19.88,15.18,749.5,2.5,0.4,5,105.31,3.948905,-1.20488,-3277.425,0.4928382,394.4966,393.52,17826.7
15/06/2021,17:56:21,MP_010,3,7.64,AFF2FF013FF----------4--------,,396.7624,6.918279,8.360612,11900.21,590.5032,6256.345,500.03,100.49,2321,1871,14.97,14.57,19.76,14.76,0.2,1.8,0.5,5,103.77,3.774526,-1.091349,-3458.588,-2.447023,397.7786,398.2,17566.1
15/06/2021,18:00:32,MP_010,3,7.64,AFF2FF013FF----------4--------,,396.8875,6.918279,3.692897,11901.25,590.5032,6516.513,500.04,100.48,2317,1871,15,14.74,19.76,15.2,749.7,2.5,0.5,5,105.12,3.94902,-1.171602,-3370.616,0.5564583,394.6401,393.66,17827.3
15/06/2021,18:04:42,MP_010,3,7.64,AFF2FF013FF----------4--------,,396.937,6.918279,8.405759,11903.55,590.5032,6253.417,500.07,100.472,2316,1870,14.97,14.58,19.74,14.77,0.3,1.6,0.3,5,103.75,3.772892,-1.074715,-3510.596,-2.47683,397.9914,398.42,17566.5
15/06/2021,18:08:53,MP_010,3,7.64,AFF2FF013FF----------4--------,,397.1039,6.918279,3.601938,11904.67,590.5032,6501.99,500.03,100.469,2314,1869,15,14.73,19.77,15.17,749.7,2.3,1,5,105.06,3.939195,-1.163933,-3384.383,0.6193081,394.789,393.79,17816.2
15/06/2021,18:13:03,MP_010,3,7.64,AFF2FF013FF----------4--------,,397.1726,6.918279,8.363073,11903.01,590.5032,6250.467,500.02,100.464,2316,1870,14.98,14.58,19.71,14.78,0.3,2.2,0.3,5,103.64,3.770539,-1.064803,-3541.066,-2.448587,398.2005,398.62,17563
15/06/2021,18:17:14,MP_010,3,7.64,AFF2FF013FF----------4--------,,397.1799,6.918279,3.558006,11905.04,590.5032,6500.782,500.06,100.452,2313,1871,14.98,14.72,19.77,15.19,750.1,2.3,0.3,5,105.16,3.938655,-1.168079,-3371.908,0.6482983,394.8381,393.82,17815.3
15/06/2021,18:21:24,MP_010,3,7.64,AFF2FF013FF----------4--------,,397.2006,6.918279,8.299386,11908.85,590.5032,6241.087,500.09,100.449,2311,1869,14.97,14.57,19.76,14.77,0.2,1.8,0.7,5,103.66,3.764827,-1.07526,-3501.316,-2.404626,398.1786,398.58,17559.4
15/06/2021,18:25:35,MP_010,3,7.64,AFF2FF013FF----------4--------,,397.2766,6.918279,3.477338,11905.84,590.5032,6508.211,500.11,100.437,2313,1871,14.98,14.74,19.76,15.17,749.7,2.2,0.9,5,105.14,3.944029,-1.153717,-3418.54,0.6991412,394.8644,393.84,17823.5
15/06/2021,18:29:45,MP_010,3,7.64,AFF2FF013FF----------4--------,,397.4426,6.918279,8.334093,11906.98,590.5032,6245.942,500.01,100.428,2310,1869,15,14.59,19.72,14.79,0.2,1.8,0.4,5,103.5,3.767424,-1.056108,-3567.27,-2.429262,398.4529,398.86,17562.4
15/06/2021,18:33:56,MP_010,3,7.64,AFF2FF013FF----------4--------,,397.3845,6.918279,3.368727,11908.46,590.5032,6496.638,500.06,100.423,2311,1868,15,14.75,19.66,15.18,749.8,2.2,0.5,5,104.97,3.93589,-1.133152,-3473.401,0.773216,394.8793,393.84,17814.6
15/06/2021,18:38:06,MP_010,3,7.64,AFF2FF013FF----------4--------,,397.3772,6.918279,8.367872,11909.01,590.5032,6233.72,500.06,100.415,2308,1867,14.97,14.56,19.67,14.78,0.2,1.8,0.7,5,103.58,3.759655,-1.067412,-3522.217,-2.448256,398.4063,398.83,17552.2
15/06/2021,18:42:17,MP_010,3,7.64,AFF2FF013FF----------4--------,,397.4648,6.918279,3.298129,11905.39,590.5032,6501.284,500.05,100.403,2309,1864,14.98,14.75,19.74,15.2,749.5,2.7,1.2,5,105.09,3.93889,-1.128805,-3489.435,0.8181434,394.9049,393.84,17816.2
15/06/2021,18:46:27,MP_010,3,7.64,AFF2FF013FF----------4--------,,397.3835,6.918279,8.377208,11912.77,590.5032,6228.801,500.05,100.396,2307,1864,14.99,14.59,19.72,14.79,0.2,1.8,1.1,5,103.43,3.756315,-1.031096,-3643.033,-2.453078,398.4332,398.84,17551.1
15/06/2021,18:50:38,MP_010,3,7.64,AFF2FF013FF----------4--------,,397.2558,6.918279,3.278376,11908.38,590.5032,6501.249,499.99,100.393,2309,1868,15,14.75,19.76,15.21,749.7,2.2,1.2,5,104.99,3.938364,-1.138443,-3459.431,0.8318692,394.691,393.62,17819.1
15/06/2021,18:54:48,MP_010,3,7.64,AFF2FF013FF----------4--------,,397.2845,6.918279,8.371946,11906.23,590.5032,6235.463,499.99,100.39,2306,1866,14.97,14.58,19.83,14.8,0.3,2.5,2.3,5,103.58,3.760303,-1.045721,-3595.896,-2.450718,398.325,398.74,17551.2
15/06/2021,18:58:59,MP_010,3,7.64,AFF2FF013FF----------4--------,,397.3348,6.918279,3.23223,11907.23,590.5032,6504.931,500.08,100.38,2308,1866,14.99,14.76,19.76,15.22,749.3,2.7,1.1,5,105.02,3.941547,-1.121929,-3513.189,0.861127,394.7211,393.65,17821.7
15/06/2021,19:03:09,MP_010,3,7.64,AFF2FF013FF----------4--------,,397.3842,6.918279,8.355273,11908.7,590.5032,6227.973,500.05,100.369,2307,1865,14.99,14.59,19.82,14.79,0.3,2.2,1,5,103.42,3.755745,-1.02264,-3672.596,-2.438414,398.4214,398.82,17546.2
15/06/2021,19:07:20,MP_010,3,7.64,AFF2FF013FF----------4--------,,397.3526,6.918279,3.156674,11901.56,590.5032,6503.712,500.06,100.361,2309,1867,14.98,14.73,19.79,15.22,750,2.5,0.5,5,105.06,3.940564,-1.13996,-3456.755,0.9111071,394.7031,393.59,17814.8
15/06/2021,19:11:31,ZPi010,0,7.64,AFF2FF013FF----------4--------,,396.8257,7.074707,,11918.05,623.7954,,500.08,100.352,2310,1867,14.98,14.59,19.71,14.79,0.8,1.6,0.8,5,,,,,,,396.98,11951.3
15/06/2021,19:15:42,MP_010,3,7.64,AFF2FF013FF----------4--------,,397.4304,7.074707,8.493542,11907.88,623.7954,6056.956,500.11,100.342,2306,1864,14.97,14.51,19.7,14.8,0.2,1.6,1.6,5,102.27,3.619272,-0.8990858,-4025.502,-2.372303,398.489,398.85,17341
15/06/2021,19:19:53,MP_010,3,7.64,AFF2FF013FF----------4--------,,397.4171,7.074707,3.206495,11903.95,623.7954,6465.537,500.03,100.327,2305,1867,14.99,14.72,19.75,15.23,749.7,2.7,0.9,5,104.53,3.89242,-1.082922,-3594.367,0.9998389,394.6486,393.55,17745.7
15/06/2021,19:24:03,MP_010,3,7.64,AFF2FF013FF----------4--------,,397.4162,7.074707,8.505028,11902.75,623.7954,6185.23,499.97,100.32,2306,1866,14.98,14.58,19.77,14.83,0.2,2,0.3,5,102.95,3.70418,-0.94784,-3908.023,-2.413424,398.4726,398.85,17464.2
15/06/2021,19:28:14,MP_010,3,7.64,AFF2FF013FF----------4--------,,397.4105,7.074707,3.181488,11905.63,623.7954,6490.479,500.04,100.311,2307,1864,14.98,14.75,19.72,15.21,749.5,2.2,0.5,5,104.76,3.909227,-1.067352,-3662.547,1.009768,394.6036,393.52,17772.3
15/06/2021,19:32:24,MP_010,3,7.64,AFF2FF013FF----------4--------,,397.5735,7.074707,8.456666,11900.52,623.7954,6191.813,500.01,100.304,2306,1865,14.96,14.58,19.67,14.79,0.3,1.6,0.3,5,103.06,3.708873,-0.9482399,-3911.323,-2.384122,398.5945,398.96,17468.5
15/06/2021,19:36:35,MP_010,3,7.64,AFF2FF013FF----------4--------,,397.7274,7.074707,2.998469,11903.68,623.7954,6474.415,500.11,100.289,2307,1866,15,14.74,19.59,15.19,749.7,2.5,0.4,5,104.48,3.89898,-1.059531,-3679.912,1.133426,394.7833,393.65,17754.3
15/06/2021,19:40:45,MP_010,3,7.64,AFF2FF013FF----------4--------,,397.9194,7.074707,8.381356,11900.65,623.7954,6179.209,500.03,100.275,2306,1866,14.96,14.57,19.56,14.79,0.2,2,0.6,5,102.95,3.700564,-0.9410501,-3932.377,-2.332552,398.8866,399.23,17456.1
15/06/2021,19:44:56,MP_010,3,7.64,AFF2FF013FF----------4--------,,397.9684,7.074707,2.89924,11902.9,623.7954,6466.114,500.01,100.272,2308,1866,14.99,14.73,19.66,15.18,750,2,0.7,5,104.49,3.89266,-1.059725,-3673.275,1.199789,394.9544,393.79,17745.2
15/06/2021,19:49:06,MP_010,3,7.64,AFF2FF013FF----------4--------,,397.992,7.074707,8.308025,11900.93,623.7954,6171.466,500.06,100.25,2306,1865,14.97,14.56,19.48,14.79,0.2,1.6,0.8,5,102.8,3.695611,-0.9395012,-3933.588,-2.282627,398.9049,399.23,17448.6
15/06/2021,19:53:17,MP_010,3,7.64,AFF2FF013FF----------4--------,,398.07,7.074707,2.819625,11903.02,623.7954,6467.028,500.05,100.25,2306,1868,14.98,14.73,19.63,15.18,749.7,2.3,0.8,5,104.53,3.893578,-1.052882,-3698.019,1.251664,394.9908,393.82,17746.3
15/06/2021,19:57:27,MP_010,3,7.64,AFF2FF013FF----------4--------,,398.1808,7.074707,8.334452,11901.24,623.7954,6167.075,500.07,100.246,2307,1865,14.99,14.56,19.63,14.79,0.2,1.8,0.7,5,102.68,3.692747,-0.9311094,-3965.965,-2.299593,399.1159,399.44,17444.5
15/06/2021,20:01:38,MP_010,3,7.64,AFF2FF013FF----------4--------,,398.2369,7.074707,2.693708,11902.11,623.7954,6482.017,500.03,100.23,2308,1868,14.99,14.77,19.62,15.22,750,2,0.9,5,104.49,3.9035,-1.028537,-3795.195,1.329923,395.0354,393.86,17760.3
15/06/2021,20:05:48,MP_010,3,7.64,AFF2FF013FF----------4--------,,398.3705,7.074707,8.341568,11903.11,623.7954,6181.267,500.09,100.217,2307,1865,15,14.59,19.61,14.81,0.5,1.8,1.5,5,102.69,3.702377,-0.9101629,-4067.818,-2.308852,399.3191,399.64,17460.6
15/06/2021,20:09:59,MP_010,3,7.64,AFF2FF013FF----------4--------,,398.4158,7.074707,2.548216,11898.21,623.7954,6471.012,500.1,100.227,2308,1867,14.98,14.75,19.64,15.2,749.3,2.3,0.5,5,104.46,3.896616,-1.035134,-3764.357,1.428113,395.1182,393.89,17745.4
15/06/2021,20:14:09,MP_010,3,7.64,AFF2FF013FF----------4--------,,398.4142,7.074707,8.295637,11902.99,623.7954,6164.251,500.05,100.226,2308,1868,14.97,14.57,19.5,14.77,0.2,1.8,0.8,5,102.75,3.690727,-0.9235893,-3996.07,-2.27407,399.323,399.64,17443.5
15/06/2021,20:18:20,MP_010,3,7.64,AFF2FF013FF----------4--------,,398.485,7.074707,2.553318,11901.82,623.7954,6455.598,500.05,100.199,2309,1866,15,14.75,19.66,15.21,749.7,2.3,0.6,5,104.25,3.885912,-1.015972,-3824.821,1.428408,395.1716,393.96,17733.6
15/06/2021,20:22:30,MP_010,3,7.64,AFF2FF013FF----------4--------,,398.4911,7.074707,8.25888,11901.29,623.7954,6149.029,500.03,100.194,2310,1868,14.96,14.56,19.52,14.78,0,1.8,0.3,5,102.68,3.680312,-0.9040397,-4070.963,-2.245952,399.3781,399.68,17426.5
15/06/2021,20:26:41,MP_010,3,7.64,AFF2FF013FF----------4--------,,398.5199,7.074707,2.408176,11905.62,623.7954,6450.516,500.04,100.188,2309,1866,14.99,14.73,19.54,15.18,749.5,2.5,0.4,5,104.31,3.88246,-1.026611,-3781.822,1.525146,395.1142,393.85,17732.3
15/06/2021,20:30:51,MP_010,3,7.64,AFF2FF013FF----------4--------,,398.6678,7.074707,8.242601,11901.37,623.7954,6136.801,500.11,100.18,2304,1865,14.97,14.56,19.43,14.77,0.5,2,0.3,5,102.54,3.672773,-0.8880128,-4135.946,-2.23301,399.5471,399.84,17414.4
15/06/2021,20:35:02,MP_010,3,7.64,AFF2FF013FF----------4--------,,398.7724,7.074707,2.304501,11903.55,623.7954,6439.746,500.04,100.166,2306,1865,14.98,14.73,19.55,15.18,750,2.2,0.2,5,104.26,3.875212,-1.016099,-3813.813,1.595263,395.2802,394,17719.5
15/06/2021,20:39:12,MP_010,3,7.64,AFF2FF013FF----------4--------,,398.8751,7.074707,8.218504,11903.66,623.7954,6129.838,500.05,100.168,2306,1865,14.97,14.56,19.46,14.77,0,1.6,0.2,5,102.5,3.667639,-0.8812381,-4161.916,-2.215757,399.7382,400.02,17409.7
15/06/2021,20:43:23,MP_010,3,7.64,AFF2FF013FF----------4--------,,398.9296,7.074707,2.284955,11904.42,623.7954,6437.785,500.03,100.17,2303,1863,14.98,14.73,19.38,15.16,749.5,2,0.5,5,104.28,3.873841,-1.014451,-3818.656,1.608014,395.4215,394.14,17718.4
15/06/2021,20:47:33,MP_010,3,7.64,AFF2FF013FF----------4--------,,399.2098,7.074707,8.150761,11902.57,623.7954,6120.626,500.02,100.169,2303,1863,14.99,14.57,19.4,14.77,0.5,2,0.5,5,102.35,3.661273,-0.8673542,-4221.198,-2.169812,400.0254,400.29,17399.4
15/06/2021,20:51:44,MP_010,3,7.64,AFF2FF013FF----------4--------,,399.3107,7.074707,2.169815,11901.62,623.7954,6429.662,500.06,100.159,2304,1863,14.99,14.73,19.35,15.19,749.3,2.3,0.5,5,104.1,3.868628,-1.002831,-3857.709,1.684599,395.705,394.41,17707.5
15/06/2021,20:55:54,MP_010,3,7.64,AFF2FF013FF----------4--------,,399.5255,7.074707,8.173441,11903.96,623.7954,6110.025,500.05,100.156,2303,1865,14.96,14.55,19.29,14.76,0.2,1.6,0.2,5,102.47,3.654406,-0.8752977,-4175.044,-2.183188,400.3553,400.62,17390.2
15/06/2021,21:00:05,MP_010,3,7.64,AFF2FF013FF----------4--------,,399.6468,7.074707,2.058381,11904.33,623.7954,6421.739,500.07,100.16,2302,1863,14.98,14.73,19.35,15.16,749.5,2.3,0.6,5,104.16,3.863389,-0.9978128,-3871.858,1.758786,395.9544,394.63,17702.3
15/06/2021,21:04:15,MP_010,3,7.64,AFF2FF013FF----------4--------,,399.858,7.074707,8.149268,11906.32,623.7954,6099.034,500.06,100.15,2303,1861,14.97,14.56,19.26,14.77,0.3,2,0.3,5,102.35,3.64711,-0.8590068,-4245.729,-2.16558,400.674,400.93,17381.6
15/06/2021,21:08:26,MP_010,3,7.64,AFF2FF013FF----------4--------,,400.0329,7.074707,2.016501,11900.36,623.7954,6427.691,500.05,100.14,2302,1861,14.99,14.73,19.3,15.17,749.7,2.2,0.1,5,104.09,3.867222,-0.9933591,-3893.075,1.783233,396.3024,394.97,17704.3
15/06/2021,21:12:36,MP_010,3,7.64,AFF2FF013FF----------4--------,,400.1216,7.074707,8.141291,11903.72,623.7954,6096.544,500.01,100.147,2299,1861,14.98,14.56,19.18,14.79,0,1.8,0.3,5,102.22,3.645072,-0.8529397,-4273.54,-2.160403,400.9331,401.19,17376.5
15/06/2021,21:16:47,MP_010,3,7.64,AFF2FF013FF----------4--------,,400.3596,7.074707,1.93914,11899.22,623.7954,6419.862,500.05,100.138,2298,1860,14.99,14.74,19.16,15.17,749.7,2,0.2,5,104.01,3.861969,-0.9781188,-3948.364,1.834979,396.5531,395.22,17695.3
15/06/2021,21:20:58,ZPi010,0,7.64,AFF2FF013FF----------4--------,,400.1516,7.194887,,11910.64,628.157,,500.09,100.132,2298,1862,14.98,14.55,19.2,14.78,0.2,2.3,0,5,,,,,,,400.27,11915
15/06/2021,21:25:09,MP_010,3,7.64,AFF2FF013FF----------4--------,,400.6696,7.194887,8.101628,11901.49,628.157,5958.969,500.06,100.14,2298,1860,14.98,14.5,19.27,14.82,0,1.4,0.1,5,101.38,3.55033,-0.7674094,-4626.383,-2.019214,401.3762,401.58,17232.3
15/06/2021,21:29:20,MP_010,3,7.64,AFF2FF013FF----------4--------,,400.8953,7.194887,1.844884,11900.47,628.157,6393.961,500.08,100.131,2294,1860,15.01,14.73,19.19,15.2,749.7,2.5,0.2,5,103.74,3.841872,-0.9505004,-4041.947,1.982204,396.8979,395.55,17666.3
15/06/2021,21:33:30,MP_010,3,7.64,AFF2FF013FF----------4--------,,401.0799,7.194887,8.131621,11903.46,628.157,6085.593,500.09,100.13,2299,1859,14.98,14.56,19.17,14.81,0.3,1.6,0.3,5,102.12,3.635365,-0.8327737,-4365.369,-2.074632,401.7974,402.02,17360.9
15/06/2021,21:37:41,MP_010,3,7.64,AFF2FF013FF----------4--------,,401.3336,7.194887,1.775082,11899.27,628.157,6421.88,500.09,100.125,2296,1859,15,14.74,19.2,15.19,749.7,1.8,0.3,5,103.97,3.860701,-0.9715658,-3973.689,2.019133,397.3076,395.91,17693
15/06/2021,21:41:51,MP_010,3,7.64,AFF2FF013FF----------4--------,,401.5851,7.194887,8.081644,11901.29,628.157,6086.155,500.12,100.118,2297,1861,14.96,14.56,19.07,14.83,0,1.6,0.3,5,102.21,3.635999,-0.8245763,-4409.536,-2.043871,402.2664,402.47,17359.3
15/06/2021,21:46:02,MP_010,3,7.64,AFF2FF013FF----------4--------,,401.8241,7.194887,1.655483,11901.57,628.157,6414.821,500.14,100.114,2294,1858,15,14.73,19.1,15.19,749.5,2.5,0.5,5,103.91,3.85632,-0.9782805,-3941.937,2.098045,397.7209,396.28,17688.2
15/06/2021,21:50:12,MP_010,3,7.64,AFF2FF013FF----------4--------,,402.0509,7.194887,8.083434,11898.75,628.157,6077.464,500.07,100.117,2294,1857,14.97,14.55,19.03,14.81,0.5,2,0.1,5,102.09,3.62977,-0.8240297,-4404.902,-2.044169,402.7333,402.94,17348.1
